=== Run #200 — Mode: critique — Tue Apr 28 19:56:32 UTC 2026 ===
  [Bash] ls -lt /apps/aplikacijos/prime-research/archive/sessions/ | head -20
    total 1828
    -rw-r--r-- 1 root root 11083 Apr 28 19:54 session200_paradigm_shift_spike_specificity.md
    -rw-r--r-- 1 root root 10347 Apr 28 19:39 session199_f1a_cross_modulus.md
    -rw-r--r-- 1 root root  9951 Apr 28 19:20 session198_reverify_e1_5.md
    -rw-r--r-- 1 root root 13535 Apr 28 19:03 session197_wild_swing_acsv_d32.md
    -rw-r--r-- 1 root root 11149 Apr 28 18:45 session196_commit_connes_amortisation.md
    -rw-r--r-- 1 root root  9078 Apr 28 18:29 session195_commit_connes_amortisation.md
    -rw-r--r-- 1 root root 13495 Apr 28 18:11 session194_commit_connes_amortisation.md
    -rw-r--r-- 1 root root 13765 Apr 28 17:52 session193_commit_connes_amortisation.md
    -rw-r--r-- 1 root root  9051 Apr 28 17:16 session192_critique.md
    -rw-r--r-- 1 root root  9033 Apr 28 17:06 session191_paradigm_shift_pointwise_spike.md
    -rw-r--r-- 1 root root 16044 Apr 28 16:34 session190_commit_s82_invariant_subspace.md
    -rw-r--r-- 1 root root 12143 Apr 28 16:28 session189_verify.md
    -rw-r--r-- 1 root root 11130 Apr 28 16:20 session188_verify.md
    -rw-r--r-- 1 root root 14204 Apr 28 16:11 session187_verify.md
    -rw-r--r-- 1 root root 15568 Apr 28 16:09 session169_commit_s82_invariant_subspace.md
    -rw-r--r-- 1 root root  9669 Apr 28 16:01 session186_verify.md
    -rw-r--r-- 1 root root 10135 Apr 28 15:50 session185_verify.md
    -rw-r--r-- 1 root root  9434 Apr 28 15:35 session184_verify.md
    -rw-r--r-- 1 root root  8360 Apr 28 15:25 session183_verify.md
  [Bash] ls -lt /apps/aplikacijos/prime-research/archive/ephemeral/ | head -20
    total 84
    -rw-r--r-- 1 root root 26210 Apr 28 17:15 critique_latest.md
    -rw-r--r-- 1 root root  3882 Apr 26 15:26 proposals_latest.md
    -rw-r--r-- 1 root root 22135 Apr 26 15:19 proposals_session.md
    -rw-r--r-- 1 root root  4119 Apr 25 23:10 session48_brainstorm.md
    -rw-r--r-- 1 root root 19146 Apr 25 21:04 wildcard_findings.md
  [Bash] cat /apps/aplikacijos/prime-research/.commit_state 2>/dev/null; echo "---"; cat /apps/aplikacijos/prime-research/.run_state 2>/dev/null; echo "---"; cat /apps/aplikacijos/prime-research/.verify_target 2>/dev/null
    thread:connes_amortisation
    sessions_used:5
    session_history:S193,S194,S195,S196
    status:in_progress
    prev_thread:s82_invariant_subspace_DONE
    last_synthesis:archive/sessions/session196_commit_connes_amortisation.md
    slot1_summary:S193 sharper closure of E3.1 - Connes K^3 dominated by Hiary K^{17/13} on setup; per-query identical (both O(K) explicit-formula sum); Thread 2 reduces to Thread 3
    slot2_summary:S194 empirical fluctuation sweeps at x~1e5 (40 samples, K_max=3000) and x~1e6 (40 samples, K_max=8000); hit-rate at K=log^2(x) decays 30%->5% with x, median |error| grows from 1.58 to 4.56; negative-shape evidence that K=polylog(x) does NOT suffice for pi(x)+/-1 in distribution at tested scales
    slot3_summary:S195 GUE random-phase heuristic Var(pi(x)-R_K(x)) ~ x log^2(K)/(2pi^2 K log^2 x); validated across 600 triples spanning 3 decades (added x~1e7 sweep, 40 samples K_max=5500); pooled Pearson r=0.62, slope-through-origin ratio 0.74 (=GUE-vs-Poisson reduction); asymptotic K*(x,p)=Theta(x) NOT polylog with constants 0.09x for p=50% and 1.35x for p=99%; closes Thread 3 quantitatively in distribution
    slot4_summary:S196 variance decomposition Var(error)=Var(TAIL)(K)+Var(BIAS)(K,h) under iid uniform-phase model with disjoint-j independence; Var(TAIL) is independent of h, forcing K=Theta-tilde(x) regardless of bandwidth; empirical 40 samples x 11 bandwidths x K_max=2000 at x~1.78e5 confirms K*_50 unchanged at 1782-1783 for h<=3e-4 and unreachable within K_max for h>=5e-4; bias variance prediction matches empirical 5-15% across active regime; smoothing strictly does NOT help, optimal h=0; eliminates slot-3 follow-up (b)
    next_action:slot 5/5 - WRAP. Write final synthesis of S193-S196 5-session arc. Thread 2 (Connes amortisation) is closed by reduction to Thread 3 (Galway frontier in distribution); Thread 3 is closed under any log-Gaussian smoothing bandwidth via S195+S196. Mark thread DONE in .commit_state. Recommend next thread: Thread 3 (galway_frontier) is now also closed, so next commit should pick a NEW thread - either new entries in ATTACK_VECTORS.md, OR per priority "Thread 3 done -> Thread 1 already done -> need fresh threads via frontier_gen mode".
    ---
    200
    ---
    archive/sessions/session169_commit_s82_invariant_subspace.md
  [Read] /apps/aplikacijos/prime-research/archive/sessions/session200_paradigm_shift_spike_specificity.md
    1	# Session 200 — Paradigm-shift mode: spike-fraction specificity across arithmetic indicators
    528:and Closed attacks below.
    530:### B2 — Automorphic L-function basis  [CLOSED S118, see "Closed attacks"]
    544:and Closed attacks below.
    762:## §C. Break the GUE Universality of Zeta Zeros — at Some Scale
    795:### C2 — Higher-order arithmetic corrections (Conrey-Snaith)  [CLOSED S123, see "Closed attacks"]
    807:and Closed attacks below.
    849:### C4 — Anderson localisation in a prime-driven discrete Schrödinger operator [CLOSED S88, see "Closed attacks"]
    918:### C5 — Stein's method: quantitative finite-x Gaussianity of `(π(x) - Li(x))/(√x/log x)`  [CLOSED S108, see "Closed attacks"]
    925:circuit closure family). See "Closed attacks" below.
    1125:### C7 — Fyodorov-Hiary-Keating extreme-value statistics of |ζ(1/2 + it)| over short windows  [CLOSED S133, see "Closed attacks"]
    1141:"Closed attacks" below.
    1266:## §D. Cross-Domain Imports the Project Has Never Tried
    1294:### D2 — Topological data analysis on the prime sequence  [CLOSED S96, see "Closed attacks"]
    1381:### D5 — Continuous-time quantum walk on the same graphs §D.D4 closed (Szegedy)  [CLOSED S141, see "Closed attacks"]
    1521:### D7 — Determinantal point process (DPP) fit to the integer prime sequence  [CLOSED S95, see "Closed attacks"]
    1788:### D10 — Mahler measure of the prime generating polynomial f_N(z) = Σ_{n≤N} χ_P(n) z^n  [CLOSED S134, see "Closed attacks"]
    2028:### D13 — Subword complexity / topological entropy of χ_P as binary infinite word  [CLOSED S104, see "Closed attacks"]
    2853:### D20 — Friedman spectral gap of the prime-Cayley graph: λ_2 vs Ramanujan bound  [CLOSED S125, see "Closed attacks"]
    3065:### D22 — Higher-order Hodge Laplacian spectrum on the coprimality / divisibility complex  [CLOSED S126, see "Closed attacks"]
    3639:### D27 — Newman / Erdős L^∞-flatness of the χ_P-coefficient polynomial on |z|=1  [CLOSED S138, see "Closed attacks"]
    3902:### D29 — Cohn-Elkies linear programming bound on the prime autocorrelation function  [CLOSED S145, see "Closed attacks"]
    4045:### D30 — Pollicott-Ruelle resonances of an arithmetic transfer operator  [CLOSED S140, see "Closed attacks"]
    4071:`experiments/dynamical/pollicott_ruelle_chi_p/` and Closed attacks
    4218:### D31 — Adiprasito-Huh-Katz combinatorial Hodge theory of an arithmetic prime-matroid  [CLOSED S149, see "Closed attacks"]
    4344:### D32 — Analytic Combinatorics in Several Variables (Pemantle-Wilson) diagonal-extraction of `χ_P`  [CLOSED S197, see "Closed attacks"]
  [Bash] grep -n "^### A\|^### B\|^### C\|^### D" ATTACK_VECTORS.md | grep -v "CLOSED" | head -50
    40:### A1 — Find a primality witness using only NC¹-known scalar primitives
    66:### A2 — Conditional TC⁰ primality under a non-GRH hypothesis
    88:### A3 — Spectral primality test via custom self-adjoint operator
    114:### A4 — Bounded-arithmetic provability of a TC⁰ primality witness
    255:### A6 — Quantitative reverse mathematics: proof-theoretic strength of π(x) error-term bounds
    358:### A7 — Geometric Complexity Theory (GCT) obstruction for formula complexity of χ_P  [PARTIAL CLOSURE S156, orbit-dim sub-frame; plethysm sub-frame OPEN]
    566:### B3 — Categorical / cohomological reformulation
    590:### B4 — Voronin universality with effective shifts as a polylog approximator
    652:### B5 — Beurling generalised primes: minimal-perturbation polylog test
    769:### C1 — Detect non-GUE behaviour at N >> 10⁴ Odlyzko zeros
    827:### C3 — Find a non-natural correlation that breaks GUE
    1009:### C6 — Pfaffian / α-determinantal point process structure of ζ zeros at order n=4
    1271:### D1 — Ergodic theory / dynamical zeta functions
    1336:### D3 — Free probability + matrix models
    1360:### D4 — Quantum walks on prime graphs
    1450:### D6 — Gowers U^k norms of the prime indicator χ_P
    1610:### D8 — Differentiable architecture search (DARTS) for π(x) circuits
    1702:### D9 — Sum-product gain on the prime set in F_p (Bourgain-Glibichuk-Konyagin)
    1870:### D11 — Shadow tomography sample complexity for π(x) extraction
    1953:### D12 — Compressed sensing of χ_P in structured arithmetic-progression dictionaries
    2148:### D14 — Cellular sheaf cohomology of χ_P over the divisibility poset
    2264:### D15 — Bourgain-Demeter decoupling test of the prime exponential sum
    2371:### D16 — Oseledec multiplicative ergodic theorem: full Lyapunov spectrum of higher-dimensional χ_P-driven cocycles
    2491:### D17 — Discrete Morse theory on the divisibility poset: critical-cell complexity of the prime indicator
    2616:### D18 — Sudan-Guruswami list decoding: low-degree polynomial agreement of χ_P over F_p
    2735:### D19 — Mapper algorithm: arithmetic-lens topological network of χ_P
    2971:### D21 — Reeb graph topology of arithmetic height functions on Z
    3167:### D23 — Density Hales-Jewett: combinatorial-line density of primes in base-k digit cubes
    3265:### D24 — Eynard-Orantin topological recursion of prime correlation moments
    3364:### D25 — Stein-Tomas restriction theorem: L^p restriction-extension bound for the prime exponential sum
    ... (16 more lines)
Now I'll write the critique outputs. Let me create the three required files.
  [Write] /apps/aplikacijos/prime-research/archive/ephemeral/critique_latest.md
    The file /apps/aplikacijos/prime-research/archive/ephemeral/critique_latest.md has been updated successfully.
  [Read] /apps/aplikacijos/prime-research/status/CLOSED_PATHS.md
    817	
    818	| S194 commit-thread step 2 (Connes amortisation, Galway frontier in distribution) — does K = polylog(x) suffice for π(x) ± 1 *in distribution* (over a band of x), as a route around the worst-case Riemann-von Mangoldt K = √x floor that S193 reduced Thread 2 to? | EXPERIMENT+REFINEMENT | E | Thread 2 commit step 2/5. Empirical sweep using 8000 cached Riemann zeros and the Riemann explicit formula π(x) ≈ R(x) − 2 Σ_{k≤K} Re R(x^{ρ_k}). **Wide-range K_sustained**: x ∈ {1e3, 1e4, 5e4, 1e5, 5e5, 1e6, 5e6, 1e7}, K_max=8000; stabilised samples (4 of 8): K_sust = 77, 1097, 5375, 5530 at x = 1e3, 1e4, 1e5, 1e6 respectively. Log-log fit slope 0.626 — significantly above the naive √x baseline because K_sustained is a worst-case-along-K measure (sustained rounding requires the *tail* to stay below 0.5). **Fluctuation sweep around x ~ 1e5** (40 samples geometric in [1e5, 3.16e5], K_max=3000): hit-rate at K = log²(x) is 30%, at K = log³(x) is 42%, at K = √x is 20%. Median |error| at K = log²(x) is 1.58. **Fluctuation sweep around x ~ 1e6** (40 samples in [1e6, 3.16e6], K_max=8000): hit-rate at K = log²(x) drops to 5%, at K = log³(x) drops to 15%, at K = √x is 10%. Median |error| at K = log²(x) grows to 4.56. **Hit-rate at fixed polylog K-policy DECAYS with x**, and median |error| grows roughly as x^{0.39−0.46} (between log²(x) and log³(x) policies). If polylog K sufficed in distribution, hit-rate would tend to a positive limit and median error would stay bounded; both fail empirically over the tested range. **Negative-shape evidence** sharpening Thread 3 (Galway frontier): polylog K does not suffice for π(x) ± 1 in distribution at x ≤ 3·10^6. Combined with S193's strict-dominance of Connes setup by Galway/Hiary (K^{22/13} factor), Thread 2 remains closed by transitivity through Thread 3. Cites E3.1, E1.5, S193 row 810, Galway 2004, Hiary 2011. Cross-domain ingredient: empirical distribution of explicit-formula partial-sum errors at polylog truncation — a genuine measurement that the project had not previously made. **Falsifier**: produce a polylog K-policy whose hit rate at |error| ≤ 0.5 tends to a positive limit, or whose median |error| stays bounded, as x → ∞. Empirically falsified within tested range (x ≤ 3·10^6) but un-tested above. See experiments/analytic/connes_amortisation/connes_amortisation_results.md §"Slot 2 (S194) extension". | 194 |
    819	
    820	| §D32 ATTACK_VECTORS — Pemantle-Wilson ACSV smooth-point diagonal extraction of `χ_P`: does there exist a multivariate rational `F(z_1, ..., z_d) ∈ ℚ(z_1, ..., z_d)` whose diagonal coefficient extraction equals `χ_P(n)` (or `π(n)`) and admits a smooth critical point `ζ*` yielding closed-form `[z_1^n ⋯ z_d^n] F = ζ^{*-n} · poly(n)` for polylog π(x) evaluation? (cross-domain: Pemantle-Wilson 2013/2024 *Analytic Combinatorics in Several Variables* CUP; Melczer 2021 Springer; Furstenberg 1967 *J. Algebra* 7; Lipshitz 1988 *J. Algebra* 113) | FAIL | I | S197 wild-swing single-session attack producing an **unconditional structural barrier** that strictly strengthens CLOSED row 584 (empirical at order ≤ 20, polynomial degree ≤ 8) to ALL orders simultaneously. **Theorem (S197)**: `f(z) := Σ_{n≥1} χ_P(n) z^n` (a) has the unit circle `|z|=1` as natural boundary; (b) is not D-finite (not P-recursive); (c) is not algebraic over `ℚ(z)`; (d) for every `d ≥ 1` is not the diagonal of any rational `F(z_1, ..., z_d) ∈ ℚ(z_1, ..., z_d)`; (e) for every `d ≥ 1` is not the diagonal of any algebraic multivariate `F`. **Proof sketch**: (i) radius of convergence of `f` is 1 (Cauchy-Hadamard, χ_P ∈ {0,1}). (ii) Pólya–Carlson 1916/1921: integer-coefficient power series with radius 1 is either rational or has |z|=1 as natural boundary. (iii) `f` not rational because χ_P bounded-integer + LRS ⇒ eventually periodic; for any candidate period T, prime p ≥ N_0 + periodicity forces p + pT = p(1+T) prime — contradicts compositeness. (iv) D-finite ⇒ at most finitely many singular points (Stanley *EC2* Theorem 6.4.6; Flajolet-Sedgewick *AC* Theorem B.13) — contradicts natural boundary. (v) Algebraic ⊂ D-finite. (vi) Furstenberg 1967 / Lipshitz 1988: diagonal of rational/algebraic multivariate is D-finite — closes (d, e). **Empirical companion** (T1-T5 in `acsv_pi_diagonal.py`): T1 confirms ROC = 1; T2 P-recursion search d ≤ 30, r ≤ 8 shows no holonomic signal (extends CLOSED 584's d ≤ 20); T3 eventual-period search T ≤ 200 on χ_P ≤ 200000 shows max agreement 0.88 (no period); T4 Erdős-Turán equidistribution: closest root of f_N(t) to t=1 halves as N doubles (0.093 → 0.048 → 0.023 → 0.012 → 0.006 for N ∈ {64, 128, 256, 512, 1024}) — confirms NO stable Pemantle-Wilson critical point exists; T5 sanity test on diagonal sequence π(n) at degree ≤ 6. **Adds EDGE E7.21**: Pólya-Carlson natural-boundary barrier rules out the entire ACSV smooth-point technique class, plus Wilf-Zeilberger creative-telescoping, holonomic-gradient, and Karr-Schneider Π Σ-symbolic summation methods (each requires D-finite input). Distinct from E2.20 Mahler / E2.21 Newman (which measure specific extremal values of f_N on archimedean |z|=1; E7.21 is a structural statement about the limit f). Strict strengthening of CLOSED row 584 (empirical low-order → unconditional all-order). **Cross-domain ingredient**: ACSV §7 PROPOSED → USED I; the actual technical content is the meta-fact that ACSV-class techniques require D-finite input + the rigorous combination Pólya-Carlson + Skolem-Mahler-Lech + finite-singularity D-finite theorem + Furstenberg-Lipshitz. **Falsifier**: exhibit any (a) polynomial-coefficient linear recurrence on χ_P valid for large n, OR (b) polynomial Q(z, w) ∈ ℚ[z, w] with Q(z, f(z)) = 0, OR (c) multivariate rational F(z_1, ..., z_d) and direction r ∈ ℤ_{>0}^d such that [z_1^{r_1 n} ⋯ z_d^{r_d n}] F = χ_P(n) for large n. Each is impossible by the theorem; anyone exhibiting one resolves the polylog π(x) problem. **Channelled mathematician**: Pemantle / Flajolet (combinatorial asymptotics) — the actual lever is the meta-result. **Successors proposed (S197)**: D32.a (transcendental-F Pemantle-Wilson — does a non-algebraic but holonomic-D-module F escape Lipshitz?, 1 session); D32.b (Schur-class non-rational generating-function expansions; orthogonal to the rational class, may admit different asymptotic machinery, 2 sessions). Cross-domain refs: Pólya 1916 *Sitzungsber. Berlin Math. Ges.*; Carlson 1921 *Math. Z.* 9, 1; Skolem 1934 / Mahler 1935 / Lech 1953; Furstenberg 1967 *J. Algebra* 7, 271; Lipshitz 1988 *J. Algebra* 113, 373; Stanley 1999 *EC2* CUP Thm 6.4.6; Flajolet-Sedgewick 2009 *AC* Thm B.13; Erdős-Turán 1950 *Ann. Math.* 51 (root equidistribution); Pemantle-Wilson 2013/2024 *ACSV* CUP. See `experiments/constructions/acsv_pi_diagonal/`, `archive/sessions/session197_wild_swing_acsv_d32.md`. | 197 |
    821	
    822	| S198 re-verify-closure (E1.5 entropy bound, A-graded) — adversarial probe of the "CRT reconstruction cannot win" closure: is the per-step h_2(pi(X)/X) bound conservatively framed in a way that misses a non-incremental algorithmic angle? | REFINEMENT+CLOSURE | I | Re-verify-closure session targeting the ONLY A-graded edge in the project. **Adversarial finding**: closure stands. The framing "linear in k" was loose; the precise statement is "constant in k" — combining k coprime moduli incrementally gives the SAME h_2(pi(X)/X) bits per step as a single modulus, regardless of k. **Empirical contribution**: directly measured the JOINT k-moduli conditional entropy `H(joint(x) | joint(x-1))` at k = 1..6, X ∈ {10^4, 10^5, 10^6}. Two competing hypotheses: (H1) Independence — joint = sum of marginals = k·h_2; (H2) Perfect correlation — joint = h_2 (single shared bit). Result at X = 10^6 (joint state space ≪ pi(X) for k ≤ 4): J/h_2 = 1.0000 to 10^{-4}; (H1) decisively rejected. Slight drop at k = 5, 6 (J/h_2 ≈ 0.96 at k=6, X=10^6) is the same finite-state coverage effect S69 §3 documents for m approaching pi(X) — not (H1) signal. **Mechanism**: trivial extension of E1.5. Since pi(x) mod m_i = (pi(x-1) mod m_i + 1[x prime]) mod m_i holds for all i simultaneously, the joint transition is determined by the SINGLE bit b = 1[x prime]; conditioning on joint state, only b is random; so joint H = h_2(P[x prime]) = h_2(pi(X)/X). **Three candidate "missed angles" checked and ruled out**: (A) conditioning on side info x mod 6 — h_2(2p) doesn't vanish faster than h_2(p), constant factor only; (B) larger-step Δ — for Δ such that Δ·pi/X >> 1, increment uniform mod m, conditional H → log_2(min(m, Δ)), trade-off not shortcut; (C) direct (non-incremental) computation of pi(X) mod m — NOT closed by E1.5, this is the central open question (a polylog subroutine for any single m would propagate to polylog pi(X) via CRT). **Two-closure framing made explicit**: closure (i) "no incremental CRT shortcut" — closed by E1.5/S198, sharpened. Closure (ii) "no polylog pi(X) mod m via direct computation" — NOT what E1.5 closes; CLOSED row 244 is the correct anchor for that. Edge entry E1.5 in EDGES.md updated inline with the joint-k-moduli sharpening and the scope-of-closure clarification. **Closure mode I** (information-theoretic, sharpened from E in row 243). What's NEW: (a) direct empirical measurement of joint k-moduli entropy (S69 measured per-modulus marginals only); (b) sharpened wording "constant in k" replacing "linear in k"; (c) explicit two-closure framing distinguishing incremental from non-incremental. Cites E1.5 (refined), CLOSED rows 243, 244, E1.6 (compatible). Cross-domain ingredient: NONE (within-project information-theoretic verification). **Falsifier**: any (k, X) cell with prod(m_i) << pi(X)/100 yielding J/h_2 ≠ 1.0000 ± 10^{-4}, OR exhibiting a polylog non-incremental subroutine for pi(X) mod m for any single m (would resolve closure (ii) regardless of E1.5). See `experiments/information_theory/joint_kmoduli_entropy/`, `archive/sessions/session198_reverify_e1_5.md`. | 198 |
  [Bash] tail -10 /apps/aplikacijos/prime-research/status/CLOSED_PATHS.md | head -10
    | S196 commit-thread step 4 (Connes amortisation, Galway smoothed frontier in distribution) — does Gaussian-window smoothing of the explicit formula drop K* into the polylog regime? | THEORY+EXPERIMENT | E+I | Thread 2 commit step 4/5. **Slot 4 closes Thread 3 under log-Gaussian smoothing**: defining π_{K,h}(x) := R(x) − 2 Σ_{j≤K} Re R(x^{ρ_j}) · exp(−h² γ_j² / 2), the error decomposes into TAIL (j > K, unsmoothed) + BIAS (j ≤ K, weighting bias). Under iid uniform-phase model the two sums are over disjoint j ranges hence variance-additive: Var(error) = Var(TAIL)(K) + Var(BIAS)(K, h) where Var(TAIL)(K) ≈ x · log²(K)/(2π² K log²x) is **independent of h**, and Var(BIAS)(K, h) ≈ x · h · log(1/h)/log²(x) (asymptotic, h γ_K saturated). Var(TAIL)(K) ≤ 1/4 forces K ≥ Θ(x · poly⁻¹(log x)) regardless of h — **smoothing cannot lower K* below Θ̃(x)**. **Empirical validation** (40 samples × 11 bandwidths × K_max=2000 at x ~ 1.78e5): K*_50 = 1783 unsmoothed, identical (1782) for h ∈ {1e-6, 1e-4, 3e-4} (h γ_K_max ≤ 1, smoothing inactive); K*_50 unreachable within K_max for h ≥ 5e-4 (smoothing introduces bias dominating tail savings). Bias variance prediction matches empirical to within 5–15% across active regime: e.g. h=10⁻³ pred σ_BIAS=0.85 vs emp=0.72 (15% off); h=10⁻² pred=3.20 vs emp=3.05 (5% off); h=10⁻¹ pred=6.80 vs emp=6.01 (12% off). **The optimal bandwidth is h = 0**: smoothing strictly does NOT help. Eliminates S195's recommended slot-(b) follow-up. Strengthens S195's closure of Thread 3 from "in-distribution unsmoothed" to "in-distribution for any log-Gaussian bandwidth". Galway 2004 reconciliation: his K = O(x^{1/2+ε}) is for a smoothed *sum output*, not in-distribution recovery of integer π(x); regimes are not in conflict. Cites E3.1, E1.5, S193 row 810, S194 row 816, S195 row 814, Galway 2004, Hiary 2011, Montgomery 1973, Odlyzko 1989. Cross-domain ingredient: Mellin-domain modulation of per-zero contributions (M_φ(ρ) = e^{ρ²h²/2} for log-Gaussian kernel) combined with GUE random-phase variance estimation — extends S195 GUE technique to a kernel-bandwidth axis, validated empirically across the full transition (h γ_K_max from 0 to 250). **Falsifier**: a non-Gaussian smoothing kernel for which K* drops to polylog; OR an empirical K*(h*, x, p) ≪ x at x ≥ 10⁹ for some h*. None observed in tested band. See `experiments/analytic/connes_amortisation/galway_smoothing.py`, `galway_smoothing_results.md`. | 196 |
    
    | S195 commit-thread step 3 (Connes amortisation, Galway frontier in distribution) — can the empirical decay of hit-rate at polylog K seen in S194 be matched by a closed-form heuristic prediction, and does that prediction extrapolate beyond the tested band? | THEORY+EXPERIMENT | E+I | Thread 2 commit step 3/5. **Slot 3 derives a GUE random-phase heuristic for σ²(K, x) := Var(π(x) − R_K(x))**: under the asymptotic equidistribution of {γ_j log x mod 2π} predicted by Montgomery (1973) pair-correlation and verified empirically by Odlyzko (1989), σ²(K, x) ≈ x · log²(K) / (2π² · K · log²(x)). Derivation: leading-order li-asymptotic gives 2 Re R(x^ρ) ≈ 2 x^{1/2} sin(γ log x)/(γ log x); under iid-phase model Var per pair = 2x/(γ_j² log² x); summing 1/γ_j² over j > K with γ_j ~ 2π j/log j yields log²(K)/(4π² K). **Empirical validation** against S194 fluctuation CSVs at x ~ 1e5, 1e6 plus a new S195 sweep at x ~ 1e7 (40 samples, K_max=5500): pooled across 600 (x, K, |err|) triples — Pearson r(σ_pred, |err|) = 0.6189; slope-through-origin 0.5901 vs half-Gaussian expected √(2/π) = 0.7979 (ratio 0.74). The 26% gap is the GUE-vs-Poisson variance reduction predicted by Dyson sine-kernel pair correlation. Per-policy median predictions match empirical within 5–55% across THREE decades of x: e.g. at K = log³(x), x = 1e7, predicted median |err| = 3.69 vs empirical 3.51 (within 5%); at K = log²(x), x = 1e6, predicted 5.21 vs empirical 4.56 (within 14%). **Asymptotic K* prediction**: closed-form binary search on σ ≤ threshold/(√2 · erfinv(p)) gives K*(x, p) ≈ 0.09·x for hit-rate p = 0.5 and K*(x, p) ≈ 1.35·x for p = 0.99, with K*/x → constant from above as x → ∞. **For ANY fixed positive hit-rate target, K*(x, p) = Θ(x), NOT polylog** — extends S194's tested-band negative-shape to all x via theoretically-grounded extrapolation. The heuristic does NOT contradict Galway 2004's smoothed-sum K = O(x^{1/2 + ε}) bound because Galway weights only nearby zeros heavily; for the unsmoothed Riemann series, the variance is dominated by the tail. Cites E3.1, E1.5, S193 row 810, S194 row 814, Galway 2004, Hiary 2011, Montgomery 1973, Odlyzko 1989, Dyson sine-kernel. Cross-domain ingredient: GUE statistics of zero spacings + asymptotic li-expansion + Gaussian CLT applied to the truncation tail — first time the project has used random-matrix-theoretic equidistribution to PREDICT a quantitative empirical curve (not just bound it). **Falsifier**: a K-policy whose empirical median |err| stays bounded as x → ∞, OR a smoothing that drops the unsmoothed-K* below polylog, OR a rigorous calculation showing GUE correlation reduces K* below x · log^{-c}(x) for any c > 0. None known. See `experiments/analytic/connes_amortisation/gue_heuristic.py`, `gue_heuristic_results.md`. | 195 |
    
    | S194 commit-thread step 2 (Connes amortisation, Galway frontier in distribution) — does K = polylog(x) suffice for π(x) ± 1 *in distribution* (over a band of x), as a route around the worst-case Riemann-von Mangoldt K = √x floor that S193 reduced Thread 2 to? | EXPERIMENT+REFINEMENT | E | Thread 2 commit step 2/5. Empirical sweep using 8000 cached Riemann zeros and the Riemann explicit formula π(x) ≈ R(x) − 2 Σ_{k≤K} Re R(x^{ρ_k}). **Wide-range K_sustained**: x ∈ {1e3, 1e4, 5e4, 1e5, 5e5, 1e6, 5e6, 1e7}, K_max=8000; stabilised samples (4 of 8): K_sust = 77, 1097, 5375, 5530 at x = 1e3, 1e4, 1e5, 1e6 respectively. Log-log fit slope 0.626 — significantly above the naive √x baseline because K_sustained is a worst-case-along-K measure (sustained rounding requires the *tail* to stay below 0.5). **Fluctuation sweep around x ~ 1e5** (40 samples geometric in [1e5, 3.16e5], K_max=3000): hit-rate at K = log²(x) is 30%, at K = log³(x) is 42%, at K = √x is 20%. Median |error| at K = log²(x) is 1.58. **Fluctuation sweep around x ~ 1e6** (40 samples in [1e6, 3.16e6], K_max=8000): hit-rate at K = log²(x) drops to 5%, at K = log³(x) drops to 15%, at K = √x is 10%. Median |error| at K = log²(x) grows to 4.56. **Hit-rate at fixed polylog K-policy DECAYS with x**, and median |error| grows roughly as x^{0.39−0.46} (between log²(x) and log³(x) policies). If polylog K sufficed in distribution, hit-rate would tend to a positive limit and median error would stay bounded; both fail empirically over the tested range. **Negative-shape evidence** sharpening Thread 3 (Galway frontier): polylog K does not suffice for π(x) ± 1 in distribution at x ≤ 3·10^6. Combined with S193's strict-dominance of Connes setup by Galway/Hiary (K^{22/13} factor), Thread 2 remains closed by transitivity through Thread 3. Cites E3.1, E1.5, S193 row 810, Galway 2004, Hiary 2011. Cross-domain ingredient: empirical distribution of explicit-formula partial-sum errors at polylog truncation — a genuine measurement that the project had not previously made. **Falsifier**: produce a polylog K-policy whose hit rate at |error| ≤ 0.5 tends to a positive limit, or whose median |error| stays bounded, as x → ∞. Empirically falsified within tested range (x ≤ 3·10^6) but un-tested above. See experiments/analytic/connes_amortisation/connes_amortisation_results.md §"Slot 2 (S194) extension". | 194 |
    
